timestamp,open,high,low,close
1729008000000,2664.525,2668.805,2658.875,2661.598
1729022400000,2661.554,2663.005,2660.138,2660.345
1729036800000,2660.275,2669.935,2658.558,2667.025
1729051200000,2667.165,2677.545,2665.475,2676.005
1729065600000,2675.844,2682.648,2673,2678.245
1729080000000,2678.345,2685.298,2667.448,2669.878
1729094400000,2669.878,2676.524,2666.645,2674.698
1729108800000,2674.605,2674.868,2673.015,2673.998
1729123200000,2674.035,2684.755,2673.955,2676.614
1729137600000,2676.615,2685.645,2676.385,2681.865
1729152000000,2681.865,2688.668,2676.794,2681.198
1729166400000,2681.165,2696.605,2672.914,2693.158
1729180800000,2693.145,2694.055,2683.795,2691.975
1729195200000,2691.975,2694.295,2690.828,2693.635
1729209600000,2693.665,2711.815,2692.745,2709.885
1729224000000,2709.885,2713.888,2702.158,2702.188
1729238400000,2702.188,2713.085,2701.615,2709.705
